molecule_chembl_id,canonical_smiles,bioactivity_classification,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1468124,COC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,inactive,311.21900000000005,2.7947000000000006,0.0,6.0,4.372566751049347
CHEMBL1326803,C/C=C/COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2,inactive,313.353,3.561720000000002,1.0,4.0,4.607719430508593
CHEMBL1496978,Cc1nnc(NC(=O)CSc2nc3c(c(=O)n2CCc2ccccc2)SC(C)C3)s1,inactive,459.6220000000002,3.413420000000002,1.0,9.0,4.755874351891184
CHEMBL57978,O=C(O)C(O)c1ccco1,inactive,142.10999999999999,0.39760000000000006,2.0,3.0,4.301029995663981
CHEMBL1507788,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCC4(CC3)OCCO4)o2)cc1,inactive,405.47200000000026,2.5410200000000005,0.0,6.0,4.366473877981864
CHEMBL1350028,COCCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2,inactive,317.341,2.6320200000000007,1.0,5.0,4.709690199954925
CHEMBL1585598,COc1cc(C(=O)OCC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc(OC)c1OC,inactive,435.30100000000016,3.203400000000001,1.0,6.0,4.301029995663981
CHEMBL1484998,O=C(NCc1ccco1)c1cc2cc3ccc(Cl)cc3nc2o1,inactive,326.7390000000001,4.157400000000002,1.0,4.0,4.751930806864504
CHEMBL1485005,CSc1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1,inactive,297.37600000000003,3.3484000000000016,1.0,3.0,4.625492140122267
CHEMBL1350069,CC(C)CC(=O)Nc1ccc(C(=O)COc2ccc(-c3nnco3)cc2)cc1,inactive,379.41600000000005,3.9829000000000025,1.0,6.0,4.652512691214747
CHEMBL1310171,C=CCn1c(COc2cccc(C)c2)nnc1SCC(=O)NC(=O)NCc1ccco1,inactive,441.5130000000002,3.062620000000001,2.0,8.0,4.8291028603969055
CHEMBL1366918,Cc1cc(Cl)cc(C)c1OCCCCN1CCOCC1,inactive,297.826,3.4480400000000015,0.0,3.0,4.301029995663981
CHEMBL1390198,COc1ccc(-c2cc(-c3cccs3)c(C#N)c(SCC(=O)NCc3ccco3)n2)cc1,inactive,461.5680000000002,5.3588800000000045,1.0,7.0,4.301029995663981
CHEMBL1468708,O=C(NCc1ccco1)c1cc2c(s1)CSC2,intermediate,265.359,3.017900000000002,1.0,4.0,5.02625348661083
CHEMBL1429596,CCOc1ccc(NC2=NC(=O)S/C2=C\c2ccc(OC)cc2)cc1,inactive,354.43100000000004,4.812200000000004,1.0,5.0,4.725945885583009
CHEMBL1547093,COc1cc(OC)nc(NC(=O)C(C)C)n1,inactive,225.248,1.0882999999999998,1.0,5.0,4.301029995663981
CHEMBL1468795,Oc1cc(CSc2nnnn2-c2ccccc2)nc(Nc2ccc(F)cc2)n1,inactive,395.4230000000001,3.3329000000000013,2.0,9.0,4.301029995663981
CHEMBL1310614,NC(=O)c1c(NC(=O)c2cccs2)sc2c1CCCCCC2,inactive,334.46600000000024,3.8198000000000025,2.0,4.0,4.58732160395108
CHEMBL1586116,Cc1ccc(C)c(SCC(=O)OCC(=O)c2ccco2)c1,inactive,304.36699999999996,3.414640000000002,0.0,5.0,4.301029995663981
CHEMBL3196436,COC(=O)/C(=C\Nc1ccc(Cl)c2ccccc12)c1ncc(C(F)(F)F)cc1Cl,inactive,441.2360000000001,6.186400000000003,1.0,4.0,4.301029995663981
CHEMBL1390728,COc1cccc(/C=C2\N=C(c3c(-c4ccccc4)noc3C)OC2=O)c1OC,inactive,390.3950000000002,4.011720000000003,0.0,7.0,4.301029995663981
CHEMBL3212870,CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,intermediate,351.84100000000007,4.8083000000000045,1.0,5.0,5.414214517109345
CHEMBL1350947,COc1cc(C)c(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1C,inactive,349.40800000000013,2.519240000000001,1.0,5.0,4.301029995663981
CHEMBL1430316,O=C(Cc1cccs1)Nc1nnc(COc2ccccc2)s1,inactive,331.42199999999997,3.3598000000000017,1.0,6.0,4.428871391139495
CHEMBL1390963,COc1cccc2sc(Nc3nnc(-c4ccc(F)cc4)o3)nc12,inactive,342.3550000000001,4.237600000000001,1.0,7.0,4.6026764319041735
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,inactive,368.5240000000001,5.1070000000000055,0.0,2.0,4.301029995663981
CHEMBL1333501,COc1ccc(Br)cc1CNC(=O)C1CCCN(c2nc3ccccc3o2)C1,inactive,444.3290000000003,4.131700000000003,1.0,5.0,4.301029995663981
CHEMBL1586766,O=C(CSc1nc2cc(Cl)ccc2s1)NC(=O)NCc1ccco1,inactive,381.8660000000001,3.660800000000002,2.0,6.0,4.301029995663981
CHEMBL3211537,CCCCOC(=O)c1cc(-c2ccc(/C=N/n3cnnc3)o2)ccc1Cl,inactive,372.812,4.030600000000003,0.0,7.0,4.301029995663981
CHEMBL1333846,COc1ccc(-n2c(SCC(=O)Nc3ccc4c(c3)OCO4)nnc2C(C)N2CCCCC2)cc1,inactive,495.6050000000004,4.282300000000004,1.0,9.0,4.301029995663981
CHEMBL1485581,CCC(=O)Nc1nonc1-c1nc2ccccc2n1N(C(=O)CC)C(=O)CC,inactive,384.39600000000024,2.2459999999999996,1.0,8.0,4.301029995663981
CHEMBL1548186,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)OCC(=O)NCc1ccco1,inactive,392.77000000000015,3.508720000000001,1.0,6.0,4.413181770574853
CHEMBL1469743,O=Cc1ccc2oc3nc4n(c(=O)c3c(=O)c2c1)CCCS4,inactive,314.32200000000006,1.8111999999999997,0.0,7.0,4.7495646268662846
CHEMBL1469865,Cn1c(C(=O)Nc2ccc3c(c2)OCO3)cc2c(=O)n(C)c3ccccc3c21,inactive,375.38400000000007,3.0112000000000014,1.0,6.0,4.646582369171029
CHEMBL1367559,CC(=O)NCCOC(=O)Nc1ccncc1,inactive,223.23200000000003,0.7661999999999994,2.0,4.0,4.301029995663981
CHEMBL1548231,N#Cc1c(NC(=O)CSc2ncccn2)oc(-c2ccccc2)c1-c1ccccc1,intermediate,412.4740000000001,5.006080000000003,1.0,6.0,5.018589159834112
CHEMBL1407054,Cc1ccc(-n2nnnc2SCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)cc1C,inactive,448.5080000000002,3.855240000000002,2.0,8.0,4.826297257525372
CHEMBL1491602,O=C(CSc1nnnn1-c1ccccc1)Nc1nsc(-c2ccc(Cl)cc2)n1,inactive,429.9180000000002,3.565000000000002,1.0,9.0,4.682368877768629
CHEMBL1548361,O=C(c1cccc(F)c1)N1CCN(C(=O)c2cc3ncc(Br)cn3n2)CC1,inactive,432.25300000000004,2.2291,0.0,5.0,4.476735164876172
CHEMBL1509453,Cc1ccc(C(=O)ONc2ccc(N=NC(=O)c3ccccc3O)cc2)cc1,intermediate,375.38400000000007,4.808620000000004,2.0,6.0,5.073749670622029
CHEMBL1407108,Cc1cc(C)c(NC(=O)CSc2nc3ccc(NC(=O)CSc4nnnn4Cc4ccccc4)cc3s2)c(C)c1,inactive,589.7720000000002,5.717960000000005,2.0,10.0,4.301029995663981
CHEMBL1587260,COc1ccc(C)cc1-n1nnnc1SCC(=O)NC(=O)NCc1ccco1,intermediate,402.4360000000001,1.6904199999999994,2.0,9.0,5.023291085331073
CHEMBL1367590,O=C(COC(=O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1)NCc1ccco1,inactive,454.50400000000013,2.4998000000000005,1.0,6.0,4.602734365961323
CHEMBL1391547,O=C(O)c1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1ccccn1)N2,intermediate,292.33799999999997,3.606300000000002,2.0,3.0,5.0207745071234315
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,intermediate,518.5620000000004,6.382240000000009,6.0,8.0,5.593231662015623
CHEMBL1391501,Cc1nn(Cc2ccccc2)c(C)c1NC(=O)CSc1nnc(-c2cc(Cl)ccc2O)n1C,inactive,482.9970000000002,4.433540000000004,2.0,8.0,4.301029995663981
CHEMBL1431081,CC1CCc2c(sc(NC(=O)c3ccc(Cn4cc([N+](=O)[O-])cn4)o3)c2C#N)C1,intermediate,411.4430000000002,3.742880000000002,1.0,8.0,5.07856637309888
CHEMBL1391679,CCOc1cccc(-c2nnc3sc(-c4cc(OC)c(OC)c(OC)c4)nn23)c1,inactive,412.4710000000002,3.944300000000003,0.0,9.0,4.301029995663981
CHEMBL1564026,CCOC(=O)c1c(NC(=O)CSc2nnc(CNC(=O)c3ccco3)n2C)sc2c1CCC2,inactive,489.5790000000003,2.7958000000000007,2.0,10.0,4.301029995663981
CHEMBL1548616,Cc1[nH]c2ccc(-c3nnc(SCC(=O)c4ccccc4F)o3)cc2c1C,inactive,381.4320000000001,4.948840000000003,1.0,5.0,4.584738776811575
CHEMBL3207314,COc1cc(/C=c2\sc3nc(-c4ccncc4)nn3c2=O)ccc1OC(C)=O,inactive,394.4120000000002,1.6945999999999997,0.0,9.0,4.499517073974218
CHEMBL1485768,Fc1ccc(CNc2nc3ccccc3n3cnnc23)cc1,inactive,293.30500000000006,3.0287000000000006,1.0,5.0,4.301029995663981
CHEMBL1548834,O=C(COC(=O)c1ccccc1Oc1ccccc1)NCc1ccco1,inactive,351.35800000000006,3.5451000000000015,1.0,5.0,4.746795308640558
CHEMBL1491959,CCc1ccc2nc(O)c(CN(Cc3ccc4c(c3)OCO4)C(=O)c3ccco3)cc2c1,inactive,430.4600000000002,4.667100000000004,1.0,6.0,4.581836809758718
CHEMBL1351935,O=C(NCc1ccc(Cl)cc1)c1cc(-c2cccs2)on1,inactive,318.785,3.986500000000002,1.0,4.0,4.301029995663981
CHEMBL1470395,CSC1=N/C(=C\c2ccc(Br)o2)C(=O)S1,inactive,304.19,3.375400000000001,0.0,5.0,4.655384348103895
CHEMBL1509842,Cc1ccc(NC(=O)c2sc3nc4c(c(-c5ccco5)c3c2N)CCC4)cc1,inactive,389.48000000000025,5.1879200000000045,2.0,5.0,4.301029995663981
CHEMBL1407483,CC1=C(SCCC#N)S/C(=C2\SC(C)=C(SCCC#N)S2)S1,intermediate,402.68200000000013,6.744760000000003,0.0,8.0,5.292039134652153
CHEMBL1509933,Cc1ccccc1Nc1nnc(SCC(=O)NC(=O)NCc2ccco2)s1,inactive,403.48900000000015,3.3012200000000007,3.0,8.0,4.762328354831345
CHEMBL1564209,O=C(CSc1n[nH]c(-c2ccco2)n1)Nc1sc2c(c1C(=O)Nc1ccccc1)CCCC2,inactive,479.58700000000033,4.988100000000003,3.0,7.0,4.397769038877258
CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,inactive,308.3810000000001,3.7878000000000025,0.0,2.0,4.301029995663981
CHEMBL1525366,CCOC(=O)C1CCCN(C(=O)c2cc3ncc(Br)cn3n2)C1,inactive,381.23,1.9071,0.0,6.0,4.684427835395459
CHEMBL1587920,CCCc1cc(-n2ccnc2)n2c(nc3ccccc32)c1C#N,inactive,301.35300000000007,3.4973800000000024,0.0,5.0,4.525796998138942
CHEMBL1431555,CC(=O)c1ccc(NCC(=O)N2CCN(c3ccccc3)CC2)cc1,intermediate,337.42300000000006,2.6499000000000015,1.0,4.0,5.2994381871016225
CHEMBL1392188,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)OCC(=O)NCc3ccco3)c2)cc1,inactive,428.4660000000002,2.862020000000001,2.0,6.0,4.514183351410084
CHEMBL1431650,O=C(NCc1ccco1)c1cc2ccccc2c(=O)o1,inactive,269.256,2.3160000000000007,1.0,4.0,4.520318324454867
CHEMBL1608989,O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1cccs1,inactive,370.43300000000005,5.961800000000004,1.0,4.0,4.556959616158587
CHEMBL1328083,Cc1ccc(N/C=C2/C(=O)N(c3ccc4c(c3)OCO4)C(=O)c3ccccc32)cc1,inactive,398.4180000000001,4.363720000000003,1.0,5.0,4.702429438550463
CHEMBL3207950,CC(=N)/C(C#N)=C(/O)CSc1nnc(Cc2ccccc2F)n1N,inactive,346.391,2.18925,3.0,8.0,4.301029995663981
CHEMBL1327977,O=C(COC(=O)CC1CCCC1)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,inactive,425.86800000000017,4.177400000000003,1.0,5.0,4.652602845018308
CHEMBL1312693,COc1ccc2nc3oc(C(=O)N4CCN(c5cccc(C(F)(F)F)c5)CC4)cc3cc2c1,inactive,455.43600000000015,4.970800000000004,0.0,5.0,4.811203651811916
CHEMBL1972915,Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-],intermediate,554.9720000000002,4.687320000000003,3.0,9.0,5.165232889130726
CHEMBL1352844,Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)c1ccc(-c2cccc(Cl)c2)o1,inactive,449.92300000000023,5.635340000000004,1.0,7.0,4.301029995663981
CHEMBL1334162,O=C(NC1CCS(=O)(=O)C1)c1c(NC(=O)C2COc3ccccc3O2)sc2c1CCCC2,inactive,476.57600000000036,2.322300000000001,2.0,7.0,4.301029995663981
CHEMBL1328182,Cc1ccc2nc(O)c(C3C(C#N)=C(N)Oc4c3ccc3cccnc43)cc2c1,inactive,380.4070000000001,4.015200000000001,2.0,6.0,4.7092808566924695
CHEMBL1312859,COc1cc(NC(=O)COc2ccc(-n3cnnn3)cc2)c(OC)cc1Cl,intermediate,389.7990000000001,2.3504000000000005,1.0,8.0,5.080481034790449
CHEMBL1331084,O=C(Nc1cnn(C23CC4CC(CC(C4)C2)C3)c1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,intermediate,496.4930000000001,5.3822000000000045,1.0,7.0,5.438923672524604
CHEMBL1999723,O=S(=O)(/N=C(/Sc1ccccc1)c1ccccc1)c1ccccc1,inactive,353.4680000000001,4.614400000000003,0.0,3.0,4.991297653321271
CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,intermediate,356.057,5.862600000000001,2.0,3.0,5.4044067892225165
CHEMBL1368345,O=C(COC(=O)CCOc1ccccc1)NCc1ccco1,inactive,303.314,1.9081000000000004,1.0,5.0,4.779493119759712
CHEMBL1392987,Cn1c(SCC(=O)Nc2ccc3c(c2)oc2ccccc23)nnc1-c1ccccc1,inactive,414.4900000000001,5.112300000000004,1.0,6.0,4.301029995663981
CHEMBL1492422,NC(Cc1ccc([N+](=O)[O-])cc1)=NOC(=O)c1ccc2ccccc2c1,inactive,349.34600000000006,3.4197000000000024,1.0,5.0,4.301029995663981
CHEMBL1393131,O=C(O)c1cc(-c2ccco2)nc2ccc(Br)cc12,inactive,318.12600000000003,3.9555000000000016,1.0,3.0,4.322029888103501
CHEMBL1374573,O=C(CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1)NCC1CCCO1,inactive,467.5720000000003,4.094500000000003,1.0,8.0,4.520998562089251
CHEMBL1353351,CC(NC(=O)CCSc1nc(-c2ccc3c(c2)OCO3)cc(C(F)(F)F)n1)c1ccccc1,inactive,475.49200000000013,5.250700000000005,1.0,6.0,4.301029995663981
CHEMBL1452952,Cc1oc(-c2ccc(Cl)cc2)cc1-c1nn2c(-c3ccoc3C)nnc2s1,intermediate,396.8590000000001,5.643040000000004,0.0,7.0,5.557601766794965
CHEMBL1510990,CCCn1c(N)c(-c2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)c(=O)n(C)c1=O,inactive,436.4930000000001,3.1537000000000015,1.0,9.0,4.301029995663981
CHEMBL1511067,Cc1cc(C)n2nc(SCc3cc(=O)oc4cc(O)ccc34)nc2n1,inactive,354.3910000000001,2.845440000000001,1.0,8.0,4.99433225248268
CHEMBL1531512,CCCCCCc1cc2cc(-c3nnc(-c4ccccc4)o3)c(=O)oc2cc1O,inactive,390.43900000000014,5.338400000000005,1.0,6.0,4.456644410414851
CHEMBL1603680,Cc1cc(Cl)c(S(=O)(=O)Nc2ccc3c(c2)OCO3)cc1OCC(N)=O,inactive,398.82400000000024,2.0420200000000004,2.0,6.0,4.301029995663981
CHEMBL522990,CN(c1ccccc1C(=O)O)S(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,inactive,382.3970000000001,2.9288000000000007,2.0,4.0,4.7284924874257115
CHEMBL1471823,CCOc1ccc(NC(=O)c2cc3cc4ccc(OC)cc4nc3o2)cc1,inactive,362.3850000000001,4.640600000000004,1.0,5.0,4.325401351602277
CHEMBL1531555,COc1ccccc1C(=O)Nc1nc(-c2cccs2)c(NC(C)=O)s1,inactive,373.45900000000006,4.090900000000002,2.0,6.0,4.720834471859162
CHEMBL1603599,O=S(=O)(NCc1csc(-c2cccnc2)n1)c1ccc(Cl)s1,inactive,371.8960000000001,3.398500000000001,1.0,6.0,4.865491399099754
CHEMBL1432915,Cc1occc1-c1nnc(SCc2cc(=O)n3cc(Br)ccc3n2)n1C,inactive,432.30300000000005,3.446220000000002,0.0,8.0,4.301029995663981
CHEMBL1565048,COc1cccc(OCc2nnc(SCC(=O)NCc3ccco3)n2CCc2ccccc2)c1,inactive,478.5740000000002,4.109900000000003,1.0,8.0,4.301029995663981
CHEMBL1353787,CCOC(=O)c1cc2ccccc2n1CCN(CC)CC.Cl,inactive,324.85200000000003,3.581600000000003,0.0,4.0,4.301029995663981
CHEMBL1393680,Cc1ccc(NC(=O)/C(=C/c2cccc([N+](=O)[O-])c2)NC(=O)C2CCCCC2)c(C)c1,inactive,421.4970000000003,4.8877400000000035,2.0,4.0,4.301029995663981
CHEMBL52,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,inactive,302.37,3.5664000000000033,4.0,4.0,4.653770875823019
CHEMBL1433062,COc1ccc(OC)c(N2C(=O)[C@H]3ON=C(c4ccccc4Cl)[C@H]3C2=O)c1,intermediate,386.7910000000001,2.649700000000001,0.0,6.0,5.009444052240168
CHEMBL1393628,Oc1nc2cc3c(cc2cc1CN(Cc1cccs1)Cc1nnnn1Cc1ccco1)OCCO3,inactive,490.5450000000003,3.6033000000000026,1.0,11.0,4.301029995663981
CHEMBL1453259,CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1,inactive,334.4160000000001,2.925300000000002,1.0,6.0,4.579266026348547
CHEMBL1313979,O=C(Nc1ccc2c(c1)nc1n2CCSC1)c1ccco1,inactive,299.35499999999996,3.128400000000002,1.0,5.0,4.838440650838761
CHEMBL1526157,COc1ccc(-n2c(SCC(=O)Nc3nccs3)nc3sc4c(c3c2=O)CCN(C)C4)cc1,intermediate,499.6430000000003,3.631000000000002,1.0,10.0,5.071847482267167
CHEMBL1433155,CCCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OC(=O)c1ccco1,inactive,432.42800000000017,4.995900000000004,0.0,7.0,4.301029995663981
CHEMBL1472407,Cc1nc2cccc(C(=O)NCc3ccccc3)c2o1,inactive,266.3,3.0662200000000013,1.0,3.0,4.314985709125657
CHEMBL3198515,CC(=N)/C(C#N)=C(/O)CSc1nnc(COc2ccccc2Cl)o1,inactive,364.8140000000001,3.7694500000000017,2.0,8.0,4.429238683585437
CHEMBL1393976,COC(=O)c1ccc(CSc2nc(C)nc3sc(C)c(C)c23)o1,inactive,348.4490000000001,4.288460000000003,0.0,7.0,4.310729154408746
CHEMBL1589718,COC(=O)Oc1c(Br)c(=O)oc2ccccc12,inactive,299.076,2.7007000000000003,0.0,5.0,4.301029995663981
CHEMBL1531320,O=C(NCc1ccco1)c1cc2ccc(O)cc2oc1=O,inactive,285.25500000000005,2.0216000000000003,2.0,5.0,4.844708305354126
CHEMBL1447311,CN(C)S(=O)(=O)N(CC(=O)N(Cc1ccccc1)Cc1ccccc1)c1ccccc1,inactive,437.5650000000001,3.528400000000003,0.0,3.0,4.603613371092834
CHEMBL1475062,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(Nc2ccccc2)CC1,active,450.6080000000003,4.722590000000004,2.0,5.0,6.7447274948966935
CHEMBL1356953,CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(c2ccc(C#N)cc2)CC1)n1c(=S)[nH]c2ccccc2c1=O,active,533.6540000000002,3.9425700000000026,1.0,8.0,7.096910013008056
CHEMBL1434189,N#Cc1ccccc1N1CCN(C(=O)CCCCCn2c(=S)[nH]c3ccccc3c2=O)CC1,active,461.5910000000001,3.8399700000000028,1.0,6.0,7.045757490560675
CHEMBL1475434,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,active,471.0260000000003,4.621690000000004,1.0,5.0,6.455931955649724
CHEMBL1434556,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccncc2)CC1,active,437.5690000000003,3.363290000000002,1.0,6.0,7.522878745280337
CHEMBL1414407,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(c2ccccc2)CC1,active,407.53900000000027,4.245490000000004,1.0,4.0,7.301029995663981
CHEMBL1597831,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(N(Cc2ccccc2)c2ccccc2)CC1,active,540.7330000000002,6.317290000000007,1.0,5.0,6.920818753952375
CHEMBL1322939,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccccc2O)CC1,active,424.5260000000003,2.893690000000001,2.0,6.0,7.154901959985743
CHEMBL1560682,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccc(Cl)cc2)CC1,inactive,442.9720000000003,3.841490000000003,1.0,5.0,4.703115524461452
CHEMBL1434961,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,inactive,504.5780000000003,4.987090000000005,1.0,5.0,4.36825192560343
CHEMBL1455849,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,active,481.5780000000004,3.876490000000003,1.0,7.0,6.075720713938118
CHEMBL1522446,COc1cc2[nH]c(=S)n(CCCC(=O)N3CCN(c4cccc(Cl)c4)CC3)c(=O)c2cc1OC,intermediate,503.0240000000002,3.858690000000003,1.0,7.0,5.627087997029894
CHEMBL1395826,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(O)(c2ccc(Cl)cc2)CC1,active,486.0370000000004,4.783090000000004,2.0,5.0,7.096910013008056
CHEMBL1405182,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(O)c2)CC1,intermediate,424.5260000000003,2.893690000000001,2.0,6.0,5.790484985457369
CHEMBL1318094,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ncccn2)CC1,active,438.5570000000003,2.7582900000000015,1.0,7.0,6.920818753952375
CHEMBL1552932,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(Cc2cccc3ccccc23)CC1,active,472.6140000000004,4.336890000000004,1.0,5.0,6.769551078621726
CHEMBL1593653,N#Cc1cccc(N2CCN(C(=O)CCCCCn3c(=S)[nH]c4ccccc4c3=O)CC2)c1,active,461.5910000000001,3.8399700000000028,1.0,6.0,7.045757490560675
CHEMBL1555033,COC(=O)c1ccc2c(=O)n(CCCC(=O)N3CCN(c4cccc(Cl)c4)CC3)c(=S)[nH]c2c1,inactive,501.00800000000015,3.628090000000002,1.0,7.0,4.726998727936262
CHEMBL1462307,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,active,442.9720000000003,3.841490000000003,1.0,5.0,6.920818753952375
CHEMBL1433745,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc3ccccc23)CC1,active,458.58700000000033,4.341290000000003,1.0,5.0,7.154901959985743
CHEMBL1318598,COc1ccc(N2CCN(C(=O)CCCn3c(=S)[nH]c4ccccc4c3=O)CC2)cc1,inactive,438.55300000000017,3.196690000000002,1.0,6.0,4.301029995663981
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,7.337242168318426
CHEMBL1669762,CC(=O)Oc1cc2c(c(OC(C)=O)c1)C(=O)O[C@H](C)CCCCCCC2,intermediate,362.4220000000003,3.979200000000003,0.0,6.0,5.077793722560983
CHEMBL1669776,CC(=O)Oc1cc2c(c(OC(C)=O)c1)C(=O)OCCCCCCCCCC2,inactive,376.44900000000035,4.370900000000004,0.0,6.0,5.0
CHEMBL1671971,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,intermediate,420.3680000000001,4.701880000000002,1.0,6.0,5.657577319177793
CHEMBL1671971,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,intermediate,420.3680000000001,4.701880000000002,1.0,6.0,5.200659450546418
CHEMBL1671971,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,inactive,420.3680000000001,4.701880000000002,1.0,6.0,4.823908740944319
CHEMBL1784258,COc1cc(O)c(/C=C\C(C)(C)O)c2c1C(=O)C[C@@H](c1ccccc1)O2,inactive,354.402,3.8914000000000035,2.0,5.0,2.4559319556497243
CHEMBL1784259,COc1cc(O)c(/C=C\C(C)(C)O)c2c1C(=O)CC(c1ccc(O)cc1)O2,inactive,370.401,3.597000000000003,3.0,6.0,3.0
CHEMBL1784260,COc1cc(O)c(/C=C\C(C)(C)O)c(O)c1C(=O)/C=C/c1ccc(O)cc1,inactive,370.401,3.492200000000003,4.0,6.0,4.096910013008056
CHEMBL1784261,C=C1CC[C@@H](O)[C@]2(C)CC[C@@](O)(C(C)C)[C@H](O)[C@@H]12,inactive,254.36999999999998,1.8616,3.0,3.0,2.5528419686577806
CHEMBL1784262,COc1ccc2c(c1)OC[C@]1(O)c3cc4c(cc3O[C@H]21)OCO4,inactive,314.29300000000006,2.1376,1.0,6.0,2.3010299956639813
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,7.7447274948966935
CHEMBL1818254,Cn1cc(NC(=O)c2cc(NC(=O)CCS(C)(=O)=O)cn2C)cc1C(=O)NCCCC(=O)NCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,active,835.0809999999998,5.414700000000005,6.0,10.0,8.954677021213342
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,9.244125144327509
CHEMBL319244,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,intermediate,284.311,2.8969000000000005,2.0,4.0,5.101713721410877
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,8.793984123236655
CHEMBL282575,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,376.4960000000002,5.122800000000005,1.0,3.0,7.187086643357144
