molecule_chembl_id,canonical_smiles,standard_value,bioactivity_classification
CHEMBL2024376,C[C@H]1CCN(CCOc2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C1,0.6,active
CHEMBL2024377,C[C@H](COc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)N1CCCC1,0.2,active
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2540.0,intermediate
CHEMBL1466543,Cc1cccc(C(=O)Oc2ccc3ccc(O)cc3c2)c1,28100.0,inactive
CHEMBL1561191,COc1ccccc1C(=O)Oc1ccc2ccc(O)cc2c1,4320.0,intermediate
CHEMBL2071183,O=C(/C=C/c1ccccc1)Oc1cccc2c(O)cccc12,3150.0,intermediate
CHEMBL2071182,O=C(Oc1cccc2c(O)cccc12)c1ccc(Br)cc1,1890.0,intermediate
CHEMBL1327407,Cc1cccc(C(=O)Oc2cccc3c(O)cccc23)c1,2290.0,intermediate
CHEMBL2071181,CCOc1ccccc1C(=O)Oc1ccc2ccc(O)cc2c1,3290.0,intermediate
CHEMBL2071180,O=C(OC(c1ccccc1)c1ccccc1)c1ccc(O)cc1,290.0,active
CHEMBL2071174,COc1cccc(C(=O)Oc2cccc(O)c2)c1,28200.0,inactive
CHEMBL2071173,O=C(Oc1ccc2ccc(O)cc2c1)c1ccccc1F,3060.0,intermediate
CHEMBL2071172,COc1ccccc1C(=O)Oc1cccc2c(O)cccc12,10800.0,inactive
CHEMBL1588408,O=C(Oc1cccc2c(O)cccc12)c1ccccc1,2230.0,intermediate
CHEMBL1405254,Cc1ccc(S(=O)(=O)Oc2cccc3c(O)cccc23)cc1,2870.0,intermediate
CHEMBL2071171,O=C(Oc1cccc2c(O)cccc12)C1CCCCC1,1980.0,intermediate
CHEMBL1348802,O=C(Oc1ccc2ccc(O)cc2c1)c1ccccc1Cl,1000.0,active
CHEMBL1441930,Cc1ccccc1S(=O)(=O)Oc1cccc2c(O)cccc12,255.0,active
CHEMBL1702774,O=C(Oc1cccc2c(O)cccc12)c1ccccc1Cl,629.0,active
CHEMBL1307538,Cc1ccccc1S(=O)(=O)Oc1ccc2ccc(O)cc2c1,8770.0,intermediate
CHEMBL1599080,Cc1ccccc1C(=O)Oc1cccc2c(O)cccc12,430.0,active
CHEMBL2071180,O=C(OC(c1ccccc1)c1ccccc1)c1ccc(O)cc1,2550.0,intermediate
CHEMBL2086965,O=C(N/N=C/c1cc(Br)ccc1O)c1cc2ccccc2cc1O,100000.0,inactive
CHEMBL2086964,COc1cc(/C=N/NC(=O)c2cc3c(ccc4ccccc43)o2)cc(OC)c1O,100000.0,inactive
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,770.0,active
CHEMBL267431,COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N/O)cc3)C[C@@]21C,2000.0,intermediate
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0.77,active
CHEMBL2401848,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)Cc2ccc(-c3cn(CCCCCC(=O)NO)nn3)cc2)cc1)c1ccccc1,248.0,active
CHEMBL2401849,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)Cc2ccc(NC(=O)CCCCCCC(=O)NO)cc2)cc1)c1ccccc1,127.0,active
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,39.0,active
CHEMBL2403351,CCCCC(CCCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,2900.0,intermediate
CHEMBL2392777,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,1200.0,intermediate
CHEMBL1231453,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,520.0,active
CHEMBL2403363,CCCC(CCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,490.0,active
CHEMBL2403360,CCc1cc(C(CC)(CC)c2ccc(O)c(CC)c2)ccc1O,230.0,active
CHEMBL2403359,Cc1cc(C2(c3ccc(O)c(C)c3)CCCCC2)ccc1O,230.0,active
CHEMBL1208076,Oc1ccc(C2(c3ccc(O)cc3)CCCC2)cc1,170.0,active
CHEMBL2403346,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(C)c1,110.0,active
CHEMBL2403361,CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)cc1,99.0,active
CHEMBL2403348,CCC(CC)(c1ccc(N)c(C)c1)c1ccc(O)c(C)c1,98.0,active
CHEMBL1782331,CCC(CC)(c1ccc(O)cc1)c1ccc(O)cc1,86.0,active
CHEMBL2403358,Cc1cc(C2(c3ccc(O)c(C)c3)CCCC2)ccc1O,84.0,active
CHEMBL2403362,CCCCC(CCCC)(c1ccc(O)cc1)c1ccc(O)cc1,79.0,active
CHEMBL2403347,CCC(CC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,74.0,active
CHEMBL2403349,CC[Si](CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,72.0,active
CHEMBL2403355,CCC(CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,25.0,active
CHEMBL2403357,CCCCC(CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,14.0,active
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,4.9,active
CHEMBL1095097,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,20000.0,inactive
CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,20000.0,inactive
CHEMBL2407651,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O,7300.0,intermediate
CHEMBL2407647,COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]3CCc4ccccc43)C2=O)cc(OC)c1,17000.0,inactive
CHEMBL2441819,COc1cc(C(=O)CCc2cc3c(cc2OC)CC[C@@H]2[C@@H]3CC[C@]3(C)[C@@H](O)CC[C@@H]23)ccc1O,64908.26,inactive
CHEMBL2441818,COc1cc2c(cc1C=O)[C@H]1CC[C@]3(C)[C@@H](OC(C)=O)CC[C@H]3[C@@H]1CC2,64908.26,inactive
CHEMBL2441817,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,64908.26,inactive
CHEMBL2441816,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@H](O)/C(=C\c5ccccn5)[C@@]4(C)CC[C@@H]32)C1,100000.0,inactive
CHEMBL2041096,C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@@]43C)[C@@H]1CC/C2=C\c1ccccn1,100000.0,inactive
CHEMBL2441815,CC(=O)O[C@H]1CC[C@@]2(C)C(=C([N+](=O)[O-])C[C@H]3[C@@H]4CC/C(=C\c5ccccn5)[C@@]4(C)CC[C@@H]32)C1,100000.0,inactive
CHEMBL2041093,C[C@]12CC[C@H]3[C@@H](C=CC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC/C2=C\c1ccccn1,100000.0,inactive
CHEMBL2441814,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC/C2=C\c1ccccn1,100000.0,inactive
CHEMBL2441813,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC/C2=C\c1ccccn1,100000.0,inactive
CHEMBL2441812,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC/C2=C\c1ccccn1,100000.0,inactive
CHEMBL2441811,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC/C(=C\c5ccccn5)[C@@]4(C)CC[C@@H]32)C1,100000.0,inactive
CHEMBL2441810,Cc1nc2cc(-c3n[nH]c(=S)o3)c([N+](=O)[O-])cc2[nH]1,100000.0,inactive
CHEMBL2441809,Cc1nc2cc(-c3nnc(SCC#N)o3)ccc2[nH]1,100000.0,inactive
CHEMBL2441808,Cc1nc2cc(-c3nnc(SS(C)(=O)=O)o3)ccc2[nH]1,100000.0,inactive
CHEMBL501952,Cc1nc2cc(C(=O)NN)c([N+](=O)[O-])cc2[nH]1,100000.0,inactive
CHEMBL444663,Cc1nc2cc(C(=O)NN)ccc2[nH]1,100000.0,inactive
CHEMBL2441807,Cc1nc2cc(C(=O)O)c([N+](=O)[O-])cc2[nH]1,100000.0,inactive
CHEMBL482644,CCOC(=O)c1cc2nc(C)[nH]c2cc1[N+](=O)[O-],100000.0,inactive
CHEMBL482642,Cc1nc2cc(C(=O)O)ccc2[nH]1,100000.0,inactive
CHEMBL45068,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,300.0,active
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.3,active
CHEMBL3099432,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC=C2CO,145.0,active
CHEMBL3099431,CC1C[C@H](C)C2(CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@@]32C)O1,484.0,active
CHEMBL3099429,CCCOC(=O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,92.0,active
CHEMBL3109601,Cc1ccc2c(C(Nc3ccc(Cl)cc3)c3ccccc3Cl)c(C)[nH]c2c1,26200.0,inactive
CHEMBL3109156,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)cc2)cc1CC1CCCCC1,12700.0,inactive
CHEMBL3109240,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)cc2)cc1Cc1ccc2ccccc2c1,3200.0,intermediate
CHEMBL3109154,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)c(Cc3ccc(-c4ccccc4)cc3)c2)cc1,3100.0,intermediate
CHEMBL3234858,COc1cc(OC)cc(-c2nnc([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccccc4)C3=O)o2)c1,5000.0,intermediate
CHEMBL3234863,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2nnc(C3(c4ccccc4)CC3)o2)C1=O,5000.0,intermediate
CHEMBL3235685,CC[Si](CC)(c1ccc(O)cc1)c1ccc(O)cc1,115.0,active
CHEMBL1782331,CCC(CC)(c1ccc(O)cc1)c1ccc(O)cc1,118.0,active
CHEMBL2403349,CC[Si](CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,29.7,active
CHEMBL2403355,CCC(CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,3.53,active
CHEMBL3235686,CCC[Si](CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,26.2,active
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,4.92,active
CHEMBL2403357,CCCCC(CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,14.0,active
CHEMBL3263752,COc1nc(C2=NN(c3ccc(C#N)c(C)c3)[C@@H](C3CCCC3)C2)ccc1C(=O)O,10000.0,inactive
CHEMBL3261407,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,5000.0,intermediate
CHEMBL3261425,Cc1nn(C2CCCC2)c(C)c1S(=O)(=O)N[C@@H](C)CNc1cccc2c1cnn2-c1ccc(F)nc1,5000.0,intermediate
CHEMBL3288736,CN(C)CCOc1ccc(C23CC4CC(CC(c5ccc(O)cc5)(C4)C2)C3)cc1,1060.0,intermediate
CHEMBL3290287,CCOc1ccc2c(c1)CCCC(c1ccccc1)=C2c1ccc(OCCN(C)C)cc1,3.0,active
CHEMBL3290288,CNCCOc1ccc(C2=C(c3ccccc3)CCCc3cc(O)ccc32)cc1,3.0,active
CHEMBL3326454,CO[C@@H]1C(c2ccc(C#N)c(Cl)c2C)=NN2CC[C@H](O)[C@@H]12,1000.0,active
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,60.9,active
CHEMBL3360844,O=C1[C@@H](c2ccc(O)cc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,1400.0,intermediate
CHEMBL3360843,O=C1[C@@H](c2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,230.0,active
CHEMBL3360844,O=C1[C@@H](c2ccc(O)cc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,1100.0,intermediate
CHEMBL3360845,O=C1[C@@H](Oc2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,140.0,active
CHEMBL3360846,O=C1[C@@H](c2ccc3ccccc3c2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,150.0,active
CHEMBL3360847,O=C1N(c2ccc(O)cc2)[C@@H](c2ccc(O)cc2)C1(c1ccccc1)c1ccccc1,40.0,active
CHEMBL3360848,COc1cc([C@@H]2C(=O)N(c3ccc(O)cc3)[C@H]2c2ccc(O)cc2)cc(OC)c1OC,1470.0,intermediate
CHEMBL3360849,COc1cc([C@H]2[C@H](c3ccc(O)cc3)C(=O)N2c2ccc(O)cc2)cc(OC)c1OC,18000.0,inactive
CHEMBL3360850,COc1ccc([C@H]2[C@H](C(O)c3ccc(O)cc3)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1,8.0,active
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,5.7,active
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,61.0,active
CHEMBL3360841,O=C1C[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,13000.0,inactive
CHEMBL3421871,CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,3200.0,intermediate
CHEMBL3421892,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3(c4cc(F)ccc4Cl)CCC3)C(F)(F)F)cc12,100000.0,inactive
CHEMBL3427389,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,9.0,active
CHEMBL3427388,O=C(O)/C=C/c1ccc(Cc2c(-c3cccc(OC(F)(F)F)c3)c(=O)oc3cc(O)ccc23)cc1,5.9,active
CHEMBL3427387,COc1cccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)c1,41.0,active
CHEMBL3427386,Cc1cccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)c1,17.0,active
CHEMBL3427385,O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,8.1,active
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,0.15,active
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,3.2,active
CHEMBL3427390,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(Cl)cc3)c(=O)oc3cc(O)ccc23)cc1,3.7,active
CHEMBL3427391,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(C(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,4.6,active
CHEMBL3427392,COc1ccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)cc1,3.8,active
CHEMBL3427393,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,1.6,active
CHEMBL3427394,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3F)c(=O)oc3cc(O)ccc23)cc1,3.0,active
CHEMBL3427395,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3Cl)c(=O)oc3cc(O)ccc23)cc1,2.2,active
CHEMBL3427396,COc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,11.0,active
CHEMBL3427397,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,3.9,active
CHEMBL3427398,Cc1cc(Cl)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,1.5,active
CHEMBL3427399,Cc1cc(OC(F)(F)F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,1.0,active
CHEMBL3427400,Cc1cc(F)ccc1-c1c(-c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,5.8,active
CHEMBL3427401,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,0.4,active
CHEMBL3427402,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,0.5,active
CHEMBL3427403,Cc1cc(F)ccc1-c1c(Nc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,25.0,active
CHEMBL3427404,Cc1cc(F)ccc1-c1c(N(C)c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,9.9,active
CHEMBL3427405,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2c(F)cc(O)cc2oc1=O,1.3,active
CHEMBL3427406,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,7.4,active
CHEMBL3427407,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,3.2,active
CHEMBL3425530,Cc1cc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,10.0,active
CHEMBL3427408,Cc1c(O)ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,280.0,active
CHEMBL3427409,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3ccccc23)cc1,360.0,active
CHEMBL3427410,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(CO)cc2oc1=O,100.0,active
CHEMBL3427411,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,390.0,active
CHEMBL3427412,COc1ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2c1,1100.0,intermediate
CHEMBL3427413,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(F)ccc23)cc1,5800.0,intermediate
CHEMBL3427414,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,72.0,active
CHEMBL3427415,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,15.0,active
CHEMBL3427500,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,50.0,active
CHEMBL3427501,CCOc1ccc2c(Oc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3C)c(=O)oc2c1,50.0,active
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,1270.0,intermediate
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,7.0,active
CHEMBL3427385,O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,1180.0,intermediate
CHEMBL3427386,Cc1cccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)c1,3090.0,intermediate
CHEMBL3427387,COc1cccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)c1,5640.0,intermediate
CHEMBL3427388,O=C(O)/C=C/c1ccc(Cc2c(-c3cccc(OC(F)(F)F)c3)c(=O)oc3cc(O)ccc23)cc1,1710.0,intermediate
CHEMBL3427389,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,1280.0,intermediate
CHEMBL3427390,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(Cl)cc3)c(=O)oc3cc(O)ccc23)cc1,471.0,active
CHEMBL3427391,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(C(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,531.0,active
CHEMBL3427392,COc1ccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)cc1,350.0,active
CHEMBL3427393,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,52.0,active
CHEMBL3427394,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3F)c(=O)oc3cc(O)ccc23)cc1,660.0,active
CHEMBL3427395,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3Cl)c(=O)oc3cc(O)ccc23)cc1,178.0,active
CHEMBL3427396,COc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,2260.0,intermediate
CHEMBL3427397,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,117.0,active
CHEMBL3427398,Cc1cc(Cl)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,30.0,active
CHEMBL3427399,Cc1cc(OC(F)(F)F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,7.0,active
CHEMBL3427400,Cc1cc(F)ccc1-c1c(-c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,256.0,active
CHEMBL3427401,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,21.0,active
CHEMBL3427402,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,2.7,active
CHEMBL3427403,Cc1cc(F)ccc1-c1c(Nc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,1450.0,intermediate
CHEMBL3427404,Cc1cc(F)ccc1-c1c(N(C)c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,60.0,active
CHEMBL3427405,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2c(F)cc(O)cc2oc1=O,55.0,active
CHEMBL3427406,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,3000.0,intermediate
CHEMBL3427407,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,509.0,active
CHEMBL3425530,Cc1cc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,320.0,active
CHEMBL3427408,Cc1c(O)ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,5840.0,intermediate
CHEMBL3427409,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3ccccc23)cc1,1300.0,intermediate
CHEMBL3427410,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(CO)cc2oc1=O,1000.0,active
CHEMBL3427411,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,2150.0,intermediate
CHEMBL3427412,COc1ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2c1,3600.0,intermediate
CHEMBL3427413,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(F)ccc23)cc1,10600.0,inactive
CHEMBL3427414,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,248.0,active
CHEMBL3427415,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,100.0,active
CHEMBL3427500,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,506.0,active
CHEMBL3427501,CCOc1ccc2c(Oc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3C)c(=O)oc2c1,253.0,active
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,4000.0,intermediate
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,12.0,active
CHEMBL3427385,O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,1500.0,intermediate
CHEMBL3427401,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,27.0,active
CHEMBL3427402,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,3.9,active
CHEMBL3427414,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,330.0,active
CHEMBL3427415,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,180.0,active
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,100000.0,inactive
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,30000.0,inactive
CHEMBL3427385,O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,100000.0,inactive
CHEMBL3427401,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,27.0,active
CHEMBL3427402,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,3.9,active
CHEMBL3427414,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,3100.0,intermediate
